item_description,total_sales,cumulative_sales,revenue_share,segment
FRESCOBALDI CASTELGICONDO BRUN-MONT - 750ML,0.5,1044355.3700000034,1.0128380085198248,C
ANTINORI BRAMITO CHARD - 750ML,0.5,1044355.8700000034,1.0128384934304393,C
ANDERSON BOURBON BARREL STOUT NR - 22OZ,0.5,1044356.3700000034,1.0128389783410539,C
LEBLON CEDILLA - 750ML,0.5,1044356.8700000034,1.0128394632516684,C
ANDERSON VLY SOLSTICE 4/6 NR - 12OZ,0.5,1044357.3700000034,1.0128399481622827,C
ELYSIAN SUPERFUZZ 4/6 CAN 12OZ,0.5,1044357.8700000034,1.0128404330728973,C
LAGUNITAS PILS 2/12 NR,0.5,1044358.3700000034,1.0128409179835118,C
REBEL YELL ROOT BEER BOURBON - 750ML,0.5,1044358.8700000034,1.0128414028941264,C
TWENTY GRAND VODKA - APPLE -750ML,0.5,1044359.3700000034,1.012841887804741,C
SAM ADAMS KOSMIC SOUR 4/6-NR,0.5,1044359.8700000034,1.0128423727153555,C
DOGFISH HEAD WOOD AGED BITCHES BREW 4/6NR,0.5,1044360.3700000034,1.01284285762597,C
BROOKLYN WINTER LAGER 4/6 NR,0.5,1044360.8700000034,1.0128433425365846,C
CHIVAS REGAL 21YR ROYAL SALUTE - 750ML,0.5,1044361.3700000034,1.0128438274471991,C
CHRISTIAN BROS GOLDEN SHERRY - 750ML,0.5,1044361.8700000034,1.0128443123578137,C
ROEDERER EST BRUT ROSE - 750ML,0.5,1044362.3700000034,1.0128447972684282,C
BUSHMILL BLACK BUSH IRISH WHISKEY - 1LTR,0.5,1044362.8700000034,1.0128452821790428,C
SHOCK TOP SEASONAL SAMPLER 2/12NR - 12OZ,0.5,1044363.3700000034,1.0128457670896573,C
BLUE POINT SUMMER ALE 4/6NR - 12OZ,0.5,1044363.8700000034,1.012846252000272,C
MIDNIGHT MOON STRAWBERRY MOONSHINE - 750ML,0.5,1044364.3700000034,1.0128467369108862,C
SEGALS SR CAB - 750ML,0.5,1044364.8700000034,1.0128472218215008,C
TROPICAL MANGO MOSCATO 375ML CANS,0.5,1044365.3700000034,1.0128477067321153,C
BALVENIE 17YR DOUBLE WOOD SM SCOTCH - 750ML,0.5,1044365.8700000034,1.0128481916427299,C
FLYING DOG DEAD RISE GOSE 4/6 NR,0.5,1044366.3700000034,1.0128486765533444,C
FLYING DOG DOGTOBERFEST NR,0.5,1044366.8700000034,1.012849161463959,C
GLORIA FERRER CARNEROS CUVEE - 750ML,0.5,1044367.3700000034,1.0128496463745735,C
BOOTLEGGER 21 VODKA - 750ML,0.5,1044367.8700000034,1.012850131285188,C
JELINEK SLIVOVITZ SILVER BRANDY - 750ML,0.5,1044368.3700000034,1.0128506161958026,C
ARGIOLAS CASTERA - 750ML,0.5,1044368.8700000034,1.0128511011064172,C
QUINTA DO VALE MEAO DOURO 12 - 750ML,0.5,1044369.3700000034,1.0128515860170317,C
PINNACLE VODKA- SALTED CARAMEL - 1L,0.5,1044369.8700000034,1.0128520709276463,C
VICTORY WINTER CHEER 4/6 NR,0.5,1044370.3700000034,1.0128525558382608,C
ARROWOOD RES CAB - 750ML,0.5,1044370.8700000034,1.0128530407488754,C
EDRADOUR 10YR SCOTCH WHISKEY - 750ML,0.5,1044371.3700000034,1.0128535256594897,C
7 LOCKS BITCH MONKEY SOUR TART CHERRY 4/6 CANS,0.5,1044371.8700000034,1.0128540105701043,C
ATLAS FESTBIER 4/6 CAN,0.5,1044372.3700000034,1.0128544954807188,C
DELAS CROZE LAUNES - 750ML,0.5,1044372.8700000034,1.0128549803913334,C
PORT CITY OKTOBERFEST 4/6 12OZ,0.5,1044373.3700000034,1.012855465301948,C
POLVANERA FIANO MINUTOLO - 750ML,0.5,1044373.8700000034,1.0128559502125625,C
BEATBOX BEV RED FRUIT PUNCH - 5L,0.5,1044374.3700000034,1.012856435123177,C
CH ST MICH COLD CREEK CAB 6/CS - 750ML,0.5,1044374.8700000034,1.0128569200337916,C
PENDLETON DIRECTORS RESERVE 750ML,0.5,1044375.3700000034,1.0128574049444061,C
FROGS LEAP ZIN - 750ML,0.5,1044375.8700000034,1.0128578898550207,C
FUNF MOSCATO - 750ML,0.5,1044376.3700000034,1.0128583747656352,C
EMERITUS VYDS P/NOIR - 750ML,0.5,1044376.8700000034,1.0128588596762498,C
BELLION VODKA - 750ML,0.5,1044377.3700000034,1.0128593445868643,C
CH MAISON BLANCHE MEDOC - 750ML,0.4900000000000001,1044377.8600000034,1.0128598197992664,C
CAMPO AL MARE VERMINTINO - 750ML,0.49,1044378.3500000034,1.0128602950116687,C
TREFETHEN CAB/FR NV - 750ML,0.49,1044378.8400000033,1.012860770224071,C
SMIRNOFF VODKA - RASPBERRY TW - 750ML,0.49,1044379.3300000033,1.0128612454364732,C
FULTONS HARVEST PUMPKIN PIE LIQUEUR - 750ML,0.49,1044379.8200000033,1.0128617206488755,C
CALLIA ALTA MALBEC - 750ML,0.49,1044380.3100000033,1.0128621958612776,C
WOODBRIDGE CAB 187ML GLASS,0.49,1044380.8000000033,1.0128626710736799,C
ALTANO DOURO RED - 750ML,0.49,1044381.2900000033,1.0128631462860822,C
VINO DE EYZAGUIRRE MER - 750ML,0.49,1044381.7800000033,1.0128636214984843,C
DRY CREEK VYD MERITAGE - 750ML,0.49,1044382.2700000033,1.0128640967108866,C
RIO ALTO CAB/SYR - 750ML,0.49,1044382.7600000033,1.012864571923289,C
LAS PERDICES RES MAL - 750ML,0.49,1044383.2500000033,1.012865047135691,C
OLD MONK SUPREME RUM  - 750ML,0.49,1044383.7400000033,1.0128655223480934,C
OLD FORESTER MINT JULEP - 1L,0.49,1044384.2300000032,1.0128659975604954,C
GUIGAL GIGONDAS - 750ML,0.49,1044384.7200000032,1.0128664727728978,C
COINTREAU - 50ML,0.49,1044385.2100000032,1.0128669479853,C
SPELLBOUND CHARD - 750ML,0.49,1044385.7000000032,1.0128674231977022,C
CASTLE ROCK CAL CUV P/NOIR - 750ML,0.49,1044386.1900000032,1.0128678984101045,C
CROWN ROYAL TEXAS MESQUITE - 750ML,0.49,1044386.6800000032,1.0128683736225068,C
HONORO VERA ROSE - 750ML,0.49,1044387.1700000032,1.012868848834909,C
BURNETT'S VODKA - LIME - 750ML,0.49,1044387.6600000032,1.0128693240473112,C
FOUNDING SPIRITS VODKA - 750ML,0.48000000000000004,1044388.1400000032,1.012869789561501,C
JOHN B STETSON BOURBON - 750ML,0.48000000000000004,1044388.6200000031,1.0128702550756912,C
CAPTAIN MORGAN RUM - PINEAPPLE - 750ML,0.48000000000000004,1044389.1000000031,1.012870720589881,C
BAILEYS ESPRESSO CREAM - 750ML,0.48000000000000004,1044389.5800000031,1.012871186104071,C
AU CONTRAIRE P/NOIR - 750ML,0.48000000000000004,1044390.0600000031,1.012871651618261,C
TENTH WARD DIST CO APPLEJACK - 750ML,0.48,1044390.5400000031,1.0128721171324508,C
BURNETTS VODKA - PINK LEMONADE - 750ML,0.48,1044391.020000003,1.0128725826466407,C
CH COULON CORBIERES RED - 750ML,0.48,1044391.500000003,1.0128730481608308,C
DRY FLY VODKA - 750ML,0.48,1044391.980000003,1.0128735136750207,C
B&G BEAUJOLAIS - 750ML,0.48,1044392.460000003,1.0128739791892105,C
PINNACLE VODKA - RUBY RED GRAPEFRUIT - 750ML,0.48,1044392.940000003,1.0128744447034004,C
RON DIAZ WHITE RUM 750,0.48,1044393.420000003,1.0128749102175905,C
SMIRNOFF VODKA-CITRUS TW - 750ML,0.48,1044393.9000000029,1.0128753757317803,C
SMIRNOFF VODKA PEACH - 375ML,0.48,1044394.3800000029,1.0128758412459702,C
CHIVAS REGAL 12YR - 375ML,0.48,1044394.8600000029,1.0128763067601603,C
LA GRANGE DES COMBES,0.48,1044395.3400000029,1.0128767722743501,C
FAMIGLIA BIANCHI CAB - 750ML,0.48,1044395.8200000029,1.01287723778854,C
FINLANDIA GRAPEFRUIT FUSION VK - 750ML,0.48,1044396.3000000028,1.01287770330273,C
BALTIMORE SHOT TOWER GIN BARRELED - 750ML,0.48,1044396.7800000028,1.01287816881692,C
SKYY VODKA - INFUSIONS WILD STRAWBRY - 750ML,0.48,1044397.2600000028,1.0128786343311098,C
CRUZAN TROP FRUIT RUM 750,0.48,1044397.7400000028,1.0128790998453,C
COLBY RED BLEND - 750ML,0.48,1044398.2200000028,1.0128795653594898,C
BURNETT'S VODKA - SOUR APPLE - 750ML,0.48,1044398.7000000027,1.0128800308736796,C
LINGANORE ALBARINO - 750ML,0.48,1044399.1800000027,1.0128804963878697,C
RED ROCK CAL P/NOIR - 750ML,0.48,1044399.6600000027,1.0128809619020596,C
CROWN ROYAL - APPLE -375ML,0.48,1044400.1400000027,1.0128814274162494,C
DON Q RUM - GOLD - 750ML,0.48,1044400.6200000027,1.0128818929304395,C
FREY ZIN - 750ML,0.48,1044401.1000000027,1.0128823584446294,C
WILD TURKEY AMERICAN HONEY STING - 750ML,0.48,1044401.5800000026,1.0128828239588192,C
SAUZA HORNITOS REPOSATO - 375ML,0.48,1044402.0600000026,1.0128832894730093,C
PSAGOT CAB - 750ML,0.48,1044402.5400000026,1.0128837549871992,C
RUTHERFORD HILL CAB - 750ML,0.48,1044403.0200000026,1.012884220501389,C
STOLICHNAYA VODKA - 50ML,0.45,1044403.4700000025,1.0128846569209422,C
ANDONG SOJU - 375ML,0.44999999999999996,1044403.9200000025,1.0128850933404951,C
MIDDLE SISTER SWEETIE PIE RED - 750ML,0.42000000000000004,1044404.3400000025,1.0128855006654114,C
MT. DEFIANCE FARMHOUSE CIDER 750ML,0.42000000000000004,1044404.7600000026,1.0128859079903276,C
NB FAT TIRE AMBER ALE NR - 22OZ,0.42,1044405.1800000026,1.0128863153152439,C
STEENBERG S/BLC - 750ML,0.42,1044405.6000000027,1.01288672264016,C
NORTH COAST LE MERLE SAISON 6/4 NR,0.42,1044406.0200000027,1.0128871299650766,C
CHANDON NV BRUT - 375ML,0.42,1044406.4400000027,1.0128875372899928,C
GOBELSBURG GRUNER VELT - 750ML,0.41000000000000003,1044406.8500000028,1.0128879349166966,C
DUCK POND CHARDONNAY - 750ML,0.41000000000000003,1044407.2600000028,1.0128883325434006,C
DON CORLEONE VODKA - 750ML,0.41000000000000003,1044407.6700000028,1.0128887301701046,C
TELMO RODRIGUEZ BASA RUEDA - 750ML,0.41000000000000003,1044408.0800000029,1.0128891277968086,C
ST MICHAELS GOLLYWOBBLER PINK 338750 - 750ML,0.41000000000000003,1044408.4900000029,1.0128895254235124,C
COUSINO MACUL SAUVIGNON GRIS - 750ML,0.41000000000000003,1044408.9000000029,1.0128899230502164,C
GEKKEIKAN HORIN SAKE - 300ML,0.41000000000000003,1044409.310000003,1.0128903206769204,C
LE BOUCHET VOUV - 750ML,0.41000000000000003,1044409.720000003,1.0128907183036244,C
MOSELLAND PINK CAT RIES - 500ML,0.41000000000000003,1044410.130000003,1.0128911159303282,C
POMEGRANTE WINE S/D - 750ML,0.41000000000000003,1044410.5400000031,1.0128915135570322,C
RAIN CUCUMBER & LIME VODKA - 750ML,0.41000000000000003,1044410.9500000031,1.0128919111837362,C
THE WINERY AT OLNEY MOSCATO - 750ML,0.41,1044411.3600000031,1.01289230881044,C
VAMPIRE RED BLEND - 750ML,0.41,1044411.7700000032,1.012892706437144,C
SCHUG CARNEROS CHARD - 375ML,0.41,1044412.1800000032,1.012893104063848,C
GERARD FIOU SANCERRE - 750ML,0.41,1044412.5900000032,1.012893501690552,C
DALTON CAANAN RED - 750ML,0.41,1044413.0000000033,1.0128938993172558,C
PILLAR BOX RES SHZ - 750ML,0.41,1044413.4100000033,1.0128942969439598,C
PRADO REY CRIANZA - 750ML,0.41,1044413.8200000033,1.0128946945706638,C
BAILEYANA CHARD GRAND FIREPEAK - 750ML,0.41,1044414.2300000034,1.0128950921973678,C
BOLS CURACAO - BLUE -1L,0.41,1044414.6400000034,1.0128954898240716,C
GHOST PINES CHARD - 750ML,0.41,1044415.0500000034,1.0128958874507756,C
WEINSTOCK RED BY W - 750ML,0.4,1044415.4500000034,1.0128962753792674,C
PICAROON OVERPROOF WHITE RUM - 1L,0.4,1044415.8500000035,1.012896663307759,C
RASHI MOSCATO D'ASTI DOC - 750ML,0.4,1044416.2500000035,1.0128970512362507,C
HESS ALLOMI VYD CAB - 375ML,0.4,1044416.6500000035,1.0128974391647423,C
BAREFOOT BUBBLY SWEET RED  - 750ML,0.4,1044417.0500000035,1.0128978270932338,C
R ZABACO DANCING BULL CAB - 750ML,0.4,1044417.4500000036,1.0128982150217256,C
PINNACLE CHERRY VODKA - 1L,0.4,1044417.8500000036,1.0128986029502172,C
ST-VIVANT VS ARMAGNAC - 750ML,0.4,1044418.2500000036,1.012898990878709,C
ANTINORI VILLA TOSCANO BIANCO - 750ML,0.4,1044418.6500000036,1.0128993788072005,C
WILD TURKEY AMERICAN HONEY LIQ - 50ML,0.4,1044419.0500000037,1.0128997667356923,C
GENTLEMAN JACK - 375ML,0.4,1044419.4500000037,1.0129001546641838,C
BAILEYS RED VELVET - 750ML,0.4,1044419.8500000037,1.0129005425926756,C
PORT ROYAL DARK RUM - 750ML,0.4,1044420.2500000037,1.0129009305211671,C
TY KU COCONUT NIGORI SAKE     315354 - 330ML,0.4,1044420.6500000037,1.0129013184496587,C
BAREFOOT BUBBLY BERRY FUSION - 750ML,0.4,1044421.0500000038,1.0129017063781505,C
JERMANN CHARD - 750ML,0.4,1044421.4500000038,1.012902094306642,C
R STRONG KNOTTY VINES (OV) ZIN - 750ML,0.4,1044421.8500000038,1.0129024822351338,C
WALKING DEAD CAB - 750ML,0.4,1044422.2500000038,1.0129028701636253,C
CH REYNON ROUGE '16 - 750ML,0.4,1044422.6500000039,1.0129032580921171,C
RUMPLE MINZE SCHNAPPS 100P - 375ML,0.4,1044423.0500000039,1.0129036460206087,C
CRUZAN RUM - PEACH - 750ML,0.4,1044423.4500000039,1.0129040339491004,C
ANDRE BRUNEL CDR WHITE - 750ML,0.4,1044423.8500000039,1.012904421877592,C
KLINKER BRICK O/V ZIN - 750ML,0.4,1044424.250000004,1.0129048098060836,C
OC DISTILLING CO - STRAWBERRY LEMONADE VODKA - 750ML,0.4,1044424.650000004,1.0129051977345753,C
KSARA CUV DU PRINTEMPS - 750ML,0.4,1044425.050000004,1.0129055856630669,C
H WALKER SCHNAPPS - PEPPERMINT - 375ML,0.4,1044425.450000004,1.0129059735915587,C
TWO BOTTLE WINE TOTE,0.4,1044425.850000004,1.0129063615200502,C
KORBEL BRANDY XS - 750ML,0.4,1044426.2500000041,1.012906749448542,C
SMIRNOFF VODKA - RASPBERRY TW - 375ML,0.4,1044426.6500000041,1.0129071373770335,C
BOLS CACAO DARK - 1L,0.4,1044427.0500000041,1.0129075253055253,C
SKYY INFUSED RASPBERRY VODKA - 750ML,0.4,1044427.4500000041,1.0129079132340169,C
JIM BEAM BOURBON - MAPLE - 750ML,0.4,1044427.8500000042,1.0129083011625084,C
DONEGAL ESTATES IRISH WHISKY - 750ML,0.4,1044428.2500000042,1.0129086890910002,C
FONSECA 10YR OLD TAWNY PORT - 750ML,0.4,1044428.6500000042,1.0129090770194917,C
WINE BOTTLE TOTE 6 BTL HEAVY DUTY,0.4,1044429.0500000042,1.0129094649479835,C
JACK DANIELS BLACK LABEL - 100ML,0.4,1044429.4500000043,1.012909852876475,C
GARY FARRELL R/R CHARD - 750ML,0.4,1044429.8500000043,1.0129102408049668,C
TEMPERENCE TRADER AMERICAN WHISKEY - 750ML,0.4,1044430.2500000043,1.0129106287334584,C
THE WINERY OLNEY CRANBERRY SHIRAZ - 750ML,0.4,1044430.6500000043,1.0129110166619502,C
MICHAEL DAVID EARTHQUAKE CAB - 750ML,0.4,1044431.0500000044,1.0129114045904417,C
STEELE CARNEROS P/NOIR - 750ML,0.4,1044431.4500000044,1.0129117925189333,C
JACK DANIELS TENNESSEE HONEY - 200ML,0.38,1044431.8300000044,1.0129121610510003,C
JACK DANIELS TENNESSEE FIRE - 375ML,0.36,1044432.1900000044,1.012912510186643,C
THREE OLIVES VODKA - 1L,0.34,1044432.5300000043,1.0129128399258607,C
VAN GOGH VODKA - DOUBLE ESPRESSO - 1L,0.34,1044432.8700000043,1.0129131696650786,C
123 TEQUILA - ANEJO - 750ML,0.34,1044433.2100000043,1.0129134994042963,C
BULLSHINE 7 ROOTS WHISKEY - 750ML,0.34,1044433.5500000042,1.0129138291435142,C
BULLEIT BOURBON - W/GLASSES 750ML,0.34,1044433.8900000042,1.0129141588827322,C
TERRAMARE NEGRO - 1.5L,0.34,1044434.2300000042,1.0129144886219499,C
CAKEBREAD RES CHARD - 750ML,0.34,1044434.5700000041,1.0129148183611678,C
KENWOOD JACK LONDON CAB - 750ML,0.34,1044434.9100000041,1.0129151481003857,C
BELLE DE BRILLET PEAR LIQ 6/CS - 750ML,0.34,1044435.2500000041,1.0129154778396035,C
CASTELLO DI QUERCETO CHN DOCG - 1.5L,0.34,1044435.590000004,1.0129158075788214,C
FORBIDDEN SECRET WH CHOCOLATE - 750ML,0.34,1044435.930000004,1.0129161373180393,C
PEERLESS KENTUCKY STRAIGHT RYE WHISKEY 107.6PROOF - 750ML,0.34,1044436.270000004,1.012916467057257,C
FREEMARK ABBEY RUTHERFORD CAB - 750ML,0.34,1044436.610000004,1.012916796796475,C
BACKBONE PRIME BLENDED BOURBON 750 ML,0.34,1044436.9500000039,1.0129171265356929,C
DRIFTLESS GLEN YOUNG RYE WHISKEY - 750ML,0.34,1044437.2900000039,1.0129174562749106,C
DRUNKEN SAILOR IRISH WHISKEY - 750ML,0.34,1044437.6300000038,1.0129177860141285,C
BRINLEY GOLD SHIPWRECK SPICED RUM - 750ML,0.34,1044437.9700000038,1.0129181157533464,C
GEKKEIKAN SILVER SAKE - 750ML,0.34,1044438.3100000038,1.0129184454925642,C
GARRISON BROS TEXAS BOURBON - 750ML,0.34,1044438.6500000037,1.012918775231782,C
BELLHAVEN SCOTISH OAT STOUT 6/4 11.2,0.34,1044438.9900000037,1.012919104971,C
DOGFISH HEAD SUDDENLY COMFY 6/4 NR,0.34,1044439.3300000037,1.0129194347102177,C
BENRIACH 10YR CURIOSITAS SM - 750ML,0.34,1044439.6700000037,1.0129197644494357,C
METAXA BRANDY - GRAND FINE - 750ML,0.34,1044440.0100000036,1.0129200941886534,C
123 ORGANIC TEQ BLANCO - 750ML,0.34,1044440.3500000036,1.0129204239278713,C
DOM SERENE YAMHILL CUV P/NOIR - 750ML,0.34,1044440.6900000036,1.0129207536670892,C
CHINACO TEQUILA - REPOSADO - 750ML,0.34,1044441.0300000035,1.012921083406307,C
BELMONDO P/GRIG - 1.5L,0.34,1044441.3700000035,1.0129214131455249,C
CHI CHI'S PEACH MARGARITA 1.75L,0.34,1044441.7100000035,1.0129217428847428,C
FLOR DE CANA GOLD 1.75L,0.34,1044442.0500000034,1.0129220726239605,C
BALVENIE 14YR PEAT WEEK - 750ML,0.34,1044442.3900000034,1.0129224023631784,C
LADIES WHO SHOOT THEIR LUNCH SHZ - 750ML,0.34,1044442.7300000034,1.0129227321023964,C
PISCO PICASSO ITALIA - 750ML,0.34,1044443.0700000033,1.012923061841614,C
GRAHAMS 40YR TAWNEY - 750ML,0.34,1044443.4100000033,1.012923391580832,C
MCCLINTOCK BOOTJACK RYE WHISKEY - 750ML,0.34,1044443.7500000033,1.01292372132005,C
GLENDALOUGH MT STRENGTH POTION,0.34,1044444.0900000032,1.0129240510592676,C
GLENCADAM 13YR SM SCOTCH - 750ML,0.34,1044444.4300000032,1.0129243807984856,C
GLENGOYNE SM 15YR - 750ML,0.34,1044444.7700000032,1.0129247105377035,C
GIFFARD BANANE DU BRESIL - 750ML,0.34,1044445.1100000031,1.0129250402769212,C
PLACIDO CHIANTI - 1.5L,0.34,1044445.4500000031,1.0129253700161391,C
ORPHAN BARREL FORAGERS KEEP 26YR -750ML,0.34,1044445.7900000031,1.012925699755357,C
NEWTON UNFILTERED CHARD - 750ML,0.34,1044446.130000003,1.0129260294945748,C
SLAUGHTER HOUSE AMERICAN WHISKEY - 750ML,0.34,1044446.470000003,1.0129263592337927,C
CHOPIN VODKA - 1L,0.34,1044446.810000003,1.0129266889730104,C
MAQUIS LIEN - 750ML,0.34,1044447.1500000029,1.0129270187122283,C
CASA NOBLE REPOSADO TEQ - 750ML,0.34,1044447.4900000029,1.0129273484514463,C
TRAVERSE CITY BOURBON - 750ML,0.34,1044447.8300000029,1.012927678190664,C
BREUCKELEN GLORIOUS GIN - 750ML,0.34,1044448.1700000028,1.012928007929882,C
HILLROCK MADIERA FINISHED RYE - 750ML,0.34,1044448.5100000028,1.0129283376690998,C
HINE RARE VSOP - 750ML,0.34,1044448.8500000028,1.0129286674083176,C
COLLIANO RED - 750ML,0.34,1044449.1900000027,1.0129289971475355,C
SARADISHVILI XO BRANDY - 750ML,0.34,1044449.5300000027,1.0129293268867534,C
TWENTY GRAND PLATINUM - 750ML,0.34,1044449.8700000027,1.0129296566259711,C
NICKEL & NICKEL SUSCOL RANCH NAPA MERLOT 15 - 750ML,0.34,1044450.2100000026,1.012929986365189,C
ICE BOX MANHATTEN - 1.75L,0.34,1044450.5500000026,1.012930316104407,C
OLD ELK NOOKU BOURB CREAM PEPPERMINT - 750ML,0.34,1044450.8900000026,1.0129306458436247,C
GOSLINGS OLD FAMILY RS BERMUDA - 750ML,0.34,1044451.2300000025,1.0129309755828426,C
MAISON LOUIS JADOT GEV-CHAMB 13 - 750ML,0.34,1044451.5700000025,1.0129313053220605,C
HIGHLAND PARK VALKYRIE - 750ML,0.34,1044451.9100000025,1.0129316350612783,C
WIGLE  ORGANIC GINEVER - 750ML,0.34,1044452.2500000024,1.0129319648004962,C
86 COMPANY AYLESBURY DUCK VODKA - 1L,0.34,1044452.5900000024,1.012932294539714,C
ISLE OF JURA 10YR - 750ML,0.34,1044452.9300000024,1.0129326242789318,C
BISON RIDGE 8YR CAN WHISKY - 750ML,0.34,1044453.2700000023,1.0129329540181498,C
KOVAL DRY GIN - 750ML,0.34,1044453.6100000023,1.0129332837573675,C
MAESTRO DOBEL SILVER TEQUILA - 750ML,0.34,1044453.9500000023,1.0129336134965854,C
BITTER TRUTH GOLDEN FALERNUM -750ML,0.34,1044454.2900000022,1.0129339432358033,C
MADRIA SANGRIA  MOSCATO - 1.5L,0.34,1044454.6300000022,1.012934272975021,C
DUCKHORN TEN DEGREES  P/NOIR - 750ML,0.34,1044454.9700000022,1.012934602714239,C
FEW SPIRITS COLD CUT WHISKEY - 750ML,0.34,1044455.3100000022,1.012934932453457,C
JACOPO POLI MOSCATO GRAPPA - 750ML,0.34,1044455.6500000021,1.0129352621926746,C
JEAN MARC BROCARD CHAB VAULORENT - 750ML,0.34,1044455.9900000021,1.0129355919318925,C
CAMUS ELEGANCE VSOP W/GLASS - 750ML,0.34,1044456.330000002,1.0129359216711105,C
MOUNT GAY RUM - 1703 OLD CASK SELECT - 750ML,0.34,1044456.670000002,1.0129362514103282,C
YZAGIRRE DRY RESA VERMOUTH - 1L,0.34,1044457.010000002,1.012936581149546,C
JELINEK PEAR WILLIAM BRANDY - 750ML,0.34,1044457.350000002,1.012936910888764,C
CORZO ANEJO TEQ - 750ML,0.34,1044457.6900000019,1.0129372406279817,C
COMPASS BOX ASYLA - 750ML,0.34,1044458.0300000019,1.0129375703671997,C
CH DE BEAUCASTLE CDP RED - 750ML,0.34,1044458.3700000019,1.0129379001064176,C
CONQUISTADOR TEQUILA - WHITE - 1.75L,0.34,1044458.7100000018,1.0129382298456353,C
COMPASS BOX GREAT KING STREET - 750ML,0.34,1044459.0500000018,1.0129385595848532,C
COMPASS BOX PHENOMENOLOGY - 750ML,0.34,1044459.3900000018,1.012938889324071,C
CHURCHILL LBV PORT - 750ML,0.34,1044459.7300000017,1.0129392190632889,C
BARRELL RYE WHISKEY BATCH003 4YR - 750ML,0.34,1044460.0700000017,1.0129395488025068,C
MARGARITAVILLE RUM - SPICED - 1.75L,0.34,1044460.4100000017,1.0129398785417245,C
LINGANORE RASPBERRY - 1.5L,0.34,1044460.7500000016,1.0129402082809424,C
KENTUCKY BA PUMPKIN 6/4 NR,0.34,1044461.0900000016,1.0129405380201604,C
KINSEY BOURBON - 750ML,0.34,1044461.4300000016,1.012940867759378,C
BURNETT'S VODKA - WHIPPED CREAM - 1.75L,0.34,1044461.7700000015,1.012941197498596,C
KISTLER SONOMA MT CHARD - 750ML,0.34,1044462.1100000015,1.012941527237814,C
10 SPAN CHARD - 750ML,0.33,1044462.4400000015,1.0129418472788194,C
TERRAZAS RES TORRONTES - 750ML,0.33,1044462.7700000014,1.012942167319825,C
RAVENSWOOD VB PET/SYR - 750ML,0.33,1044463.1000000014,1.0129424873608306,C
JOHNNIE WALKER KING GEORGE - 750ML,0.33,1044463.4300000013,1.012942807401836,C
CHIVAS REGAL 25YR SCOTCH - 750ML,0.33,1044463.7600000013,1.0129431274428415,C
JOHNNIE WALKER BLUE W/GLASS - 750ML,0.33,1044464.0900000012,1.0129434474838472,C
KEN FORRESTER FMC CH/BLC - 750ML,0.33,1044464.4200000012,1.0129437675248527,C
FAR EASTERN SHORE WINERY LOTUS WHITE - 750ML,0.33,1044464.7500000012,1.0129440875658582,C
SIDURI PISONI VYD P/NOIR - 750ML,0.33,1044465.0800000011,1.0129444076068639,C
SHAFER RELENTLESS - 750ML,0.33,1044465.4100000011,1.0129447276478694,C
CANADIAN CLUB 12YR - 750ML,0.33,1044465.740000001,1.012945047688875,C
EL JIMADOR SILVER W/GLASSES - 750ML,0.33,1044466.070000001,1.0129453677298805,C
SEGHESIO HOME RANCH ZIN - 750ML,0.33,1044466.400000001,1.012945687770886,C
SEEBRICH NIER HIPP SPAT - 750ML,0.33,1044466.7300000009,1.0129460078118917,C
JOEL GOTT ZIN - 750ML,0.33,1044467.0600000009,1.0129463278528972,C
SUERTE BLANCO TEQUILA - 750ML,0.33,1044467.3900000008,1.0129466478939027,C
MACALLAN SHERRY OAK 25YR - 750ML,0.33,1044467.7200000008,1.0129469679349083,C
CRYSTAL HEAD VODKA-3/CS - 1.75L,0.33,1044468.0500000007,1.0129472879759138,C
XEPHYERS SILVER SCIMITAR WH RUM -0750ML,0.33,1044468.3800000007,1.0129476080169193,C
MT. DEFIANCE GINGER CIDER 750ML,0.33,1044468.7100000007,1.012947928057925,C
EAGLE RARE BOURBON 17YR 90 - 750ML,0.33,1044469.0400000006,1.0129482480989305,C
CHATEAU PIADA SAUTERNES-375ML,0.33,1044469.3700000006,1.012948568139936,C
GLAETZER WALLACE SHZ/GREN - 750ML,0.33,1044469.7000000005,1.0129488881809416,C
VILLAGES DE FRANCE CHARD - 750ML,0.33,1044470.0300000005,1.0129492082219471,C
VILLAGES DE FRANCE P/NOIR - 750ML,0.33,1044470.3600000005,1.0129495282629526,C
LITTLE PENGUIN P/GRIG - 750ML,0.33,1044470.6900000004,1.0129498483039583,C
BODEGAS ALTO MONCAYO ALTO - 750ML,0.33,1044471.0200000004,1.0129501683449638,C
BODEGAS NUMANTHIA NUMANTHIA - 750ML,0.33,1044471.3500000003,1.0129504883859692,C
PATRON XO CAFE - 1.75L,0.33,1044471.6800000003,1.012950808426975,C
